nohup: 忽略输入
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:191 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:200 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:206 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:63 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:191 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:196 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:195 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:196 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:65 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:208 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:198 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:204 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:196 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:202 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:198 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:204 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:201 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:188 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:192 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:210 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:200 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:193 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:95 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:60 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:195 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:193 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:200 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:60 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:195 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:195 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:200 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:63 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:60 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:205 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:202 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:60 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:194 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:202 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:194 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:201 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:193 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:205 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:204 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:197 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:196 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:62 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:196 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:197 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:196 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:204 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:63 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:201 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:205 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:203 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:209 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:201 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:185 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:63 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:171 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:191 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:209 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:60 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:200 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:189 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:201 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:198 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:194 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:143 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:193 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:202 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:202 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:209 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:198 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:194 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:208 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:62 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:191 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:194 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:200 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:197 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:201 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:200 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:134 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:200 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:195 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:62 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:60 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:201 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:198 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:203 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:200 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:201 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:187 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:198 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:62 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:66 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:195 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:200 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:203 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:135 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:197 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:197 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:193 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:204 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:189 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:190 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:203 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:115 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:196 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:200 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:90 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:60 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:205 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:200 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:206 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:209 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:193 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:202 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:203 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:62 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:195 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:198 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:205 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:192 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:200 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:204 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:62 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:187 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:207 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:197 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:124 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:196 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:200 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:202 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:214 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:195 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:193 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:63 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:175 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:198 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:204 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:62 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:198 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:201 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:62 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:196 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:188 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:197 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:206 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:207 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:206 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:201 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:200 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:193 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:203 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:201 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:193 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:203 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:149 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:195 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:198 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:191 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:63 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:192 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:195 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:198 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:203 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:198 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:188 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:208 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:62 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:202 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:201 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:139 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:60 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:194 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:204 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:206 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:190 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:197 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:197 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:62 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:190 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:197 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:194 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:203 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:62 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:203 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:194 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:196 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:66 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:198 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:210 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:205 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:206 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:193 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:194 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:62 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:202 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:64 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:60 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:194 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:198 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:202 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:204 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:197 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:194 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:62 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:188 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:191 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:196 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:203 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:197 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:206 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:206 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:61 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:201 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:191 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:196 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:79 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:60 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:199 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:203 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:201 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:138 W | monitoring: >        |
gpu id:0 gpu memory:2984 MiB | gpu power:203 W | monitoring: >>       |
gpu id:0 gpu memory:2984 MiB | gpu power:201 W | monitoring: >>>      |
gpu id:0 gpu memory:2984 MiB | gpu power:204 W | monitoring: >>>>     |
gpu id:0 gpu memory:2984 MiB | gpu power:63 W | monitoring:          |
gpu id:0 gpu memory:2984 MiB | gpu power:59 W | monitoring: >        |
